release_spin_rate,release_speed,balls,strikes,result_derived,stand,in_or_off_plate,num_on_base,outs_when_up
2220.0,98.2,0,0,ball,L,outside,0,2
2390.0,95.8,0,2,out,R,inside,0,1
2497.0,94.3,0,1,foul,R,outside,0,1
2238.0,86.7,0,0,strike,R,outside,0,1
2266.0,99.4,0,1,hit,L,inside,0,1
2220.0,97.7,0,0,strike,L,outside,0,1
1466.0,89.6,0,2,out,R,inside,0,0
2534.0,94.2,0,1,foul,R,inside,0,0
2259.0,95.9,0,0,strike,R,inside,0,0
2317.0,93.1,1,1,hit,L,inside,1,2
2080.0,95.8,1,0,strike,L,inside,1,2
2465.0,92.6,0,0,ball,L,outside,1,2
2418.0,93.6,0,0,strike,L,inside,1,1
2175.0,97.3,1,1,out,R,outside,1,0
2413.0,92.6,0,1,ball,R,outside,1,0
2260.0,96.6,0,0,strike,R,inside,1,0
2255.0,98.2,1,1,foul,L,inside,0,0
2257.0,96.7,1,0,strike,L,inside,0,0
2307.0,97.4,0,0,ball,L,outside,0,0
2268.0,97.0,1,2,ball,R,inside,1,2
2247.0,86.4,1,1,strike,R,inside,1,2
2466.0,94.8,0,1,ball,R,outside,1,2
2414.0,94.2,0,0,strike,R,outside,1,2
1706.0,88.2,0,1,strike,L,inside,1,1
2276.0,98.0,0,0,foul,L,outside,1,1
2342.0,93.0,1,2,hit,L,inside,0,1
2354.0,92.6,0,2,ball,L,outside,0,1
2265.0,98.2,0,1,strike,L,inside,0,1
2475.0,92.3,0,0,strike,L,outside,0,1
2175.0,97.9,2,2,out,R,outside,0,0
2389.0,94.3,2,1,strike,R,inside,0,0
2379.0,92.6,2,0,strike,R,inside,0,0
2181.0,86.7,1,0,ball,R,inside,0,0
2228.0,96.7,0,0,ball,R,outside,0,0
2215.0,94.6,2,2,out,L,inside,1,2
2270.0,93.8,1,2,ball,L,outside,1,2
2201.0,96.8,1,2,foul,L,inside,1,2
1700.0,90.9,0,1,foul,L,outside,1,2
2472.0,96.8,0,0,strike,L,inside,1,2
2072.0,97.1,1,1,hit,L,outside,0,2
2242.0,96.3,1,0,foul,L,inside,0,2
2263.0,98.6,0,0,ball,L,outside,0,2
2223.0,97.5,1,0,out,L,inside,0,1
2230.0,96.7,0,0,ball,L,inside,0,1
2278.0,88.0,2,2,out,R,inside,0,0
2356.0,97.8,2,1,foul,R,inside,0,0
2185.0,96.0,1,1,ball,R,outside,0,0
2271.0,86.5,0,1,ball,R,outside,0,0
2235.0,96.9,0,0,strike,R,inside,0,0
2355.0,98.1,1,2,out,L,inside,3,2
2433.0,92.5,1,2,foul,L,inside,3,2
2229.0,98.5,1,2,foul,L,outside,3,2
1632.0,94.7,1,1,strike,L,inside,3,2
2350.0,98.0,0,0,ball,L,outside,3,2
2244.0,85.0,3,2,out,R,inside,3,1
2493.0,95.6,2,2,ball,R,outside,3,1
2417.0,95.5,2,2,foul,R,inside,3,1
2450.0,95.1,2,1,foul,R,inside,3,1
2329.0,94.4,1,1,ball,R,outside,3,1
2472.0,95.4,1,0,foul,R,inside,3,1
2445.0,95.3,0,0,ball,R,outside,3,1
2389.0,98.2,3,2,walk,L,outside,2,1
2331.0,93.0,3,2,foul,L,inside,2,1
1633.0,90.4,2,2,ball,L,outside,2,1
2226.0,96.6,2,1,strike,L,outside,2,1
2236.0,96.9,2,0,foul,L,outside,2,1
2282.0,92.0,1,0,ball,L,outside,2,1
1598.0,89.1,0,0,ball,L,outside,2,1
2199.0,97.1,1,2,out,L,inside,2,0
2356.0,94.3,1,1,foul,L,outside,2,0
1567.0,89.2,0,1,ball,L,outside,2,0
2373.0,94.0,0,0,strike,L,inside,2,0
2202.0,97.2,1,1,hit,R,inside,1,0
2200.0,98.0,1,0,foul,R,inside,1,0
2187.0,99.0,0,0,ball,R,outside,1,0
2211.0,97.2,3,1,walk,L,outside,0,0
2246.0,97.2,3,0,strike,L,inside,0,0
2258.0,98.4,2,0,ball,L,outside,0,0
2394.0,94.2,1,0,ball,L,outside,0,0
2286.0,98.0,0,0,ball,L,outside,0,0
1620.0,92.9,0,2,out,L,outside,0,2
2210.0,99.0,0,2,foul,L,inside,0,2
2314.0,99.8,0,1,strike,L,inside,0,2
2297.0,99.5,0,0,strike,L,inside,0,2
2389.0,98.6,1,0,out,L,inside,0,1
2391.0,99.0,0,0,ball,L,outside,0,1
1834.0,91.2,1,2,out,R,inside,0,0
2312.0,97.0,0,2,ball,R,outside,0,0
2360.0,97.9,0,1,foul,R,outside,0,0
2262.0,96.6,0,0,strike,R,inside,0,0
2253.0,100.0,1,2,out,L,inside,2,2
2200.0,99.1,1,1,strike,L,outside,2,2
2302.0,99.0,0,1,ball,L,outside,2,2
2226.0,98.3,0,0,strike,L,outside,2,2
2252.0,99.1,2,0,hit,R,inside,1,2
2332.0,95.3,1,0,ball,R,outside,1,2
2349.0,94.3,0,0,ball,R,outside,1,2
2091.0,87.2,1,1,hit,L,inside,0,2
2229.0,98.9,0,1,ball,L,outside,0,2
2265.0,98.9,0,0,foul,L,inside,0,2
2437.0,95.1,0,2,out,L,inside,0,1
2472.0,92.9,0,1,strike,L,outside,0,1
2484.0,94.9,0,0,foul,L,inside,0,1
1625.0,90.0,1,2,out,R,inside,0,0
2274.0,98.1,1,1,foul,R,outside,0,0
2305.0,97.6,1,0,strike,R,inside,0,0
2494.0,92.8,0,0,ball,R,outside,0,0
1853.0,90.9,2,2,out,L,inside,0,2
2402.0,99.0,1,2,ball,L,outside,0,2
1745.0,91.7,1,1,foul,L,inside,0,2
2269.0,97.8,0,1,ball,L,inside,0,2
2283.0,99.6,0,0,foul,L,inside,0,2
2540.0,94.6,0,1,out,L,inside,0,1
2210.0,98.7,0,0,strike,L,inside,0,1
1740.0,92.8,2,2,out,L,outside,0,0
2115.0,97.8,1,2,ball,L,outside,0,0
2197.0,98.5,1,1,foul,L,inside,0,0
2410.0,98.2,1,0,foul,L,inside,0,0
2291.0,97.6,0,0,ball,L,outside,0,0
2312.0,92.4,3,0,walk,R,outside,2,1
2127.0,98.1,2,0,ball,R,outside,2,1
2356.0,93.0,1,0,ball,R,outside,2,1
2375.0,91.8,0,0,ball,R,outside,2,1
2193.0,97.7,3,2,hit,R,inside,2,1
2229.0,91.3,2,2,ball,R,outside,2,1
2146.0,97.1,2,2,foul,R,outside,2,1
2188.0,98.0,2,1,foul,R,inside,2,1
2326.0,92.4,0,1,ball,R,outside,2,1
2297.0,94.5,0,0,strike,R,inside,2,1
2155.0,96.9,0,1,hit,R,outside,1,1
2218.0,91.3,0,0,strike,R,inside,1,1
2118.0,95.7,3,2,walk,L,outside,0,1
2214.0,97.6,3,2,foul,L,inside,0,1
2300.0,92.6,2,2,ball,L,outside,0,1
1513.0,88.8,1,2,ball,L,outside,0,1
1382.0,88.5,1,2,foul,L,outside,0,1
2382.0,93.8,1,1,foul,L,inside,0,1
2248.0,97.1,0,1,ball,L,inside,0,1
2269.0,97.7,0,0,strike,L,inside,0,1
2259.0,96.7,3,2,out,R,outside,0,0
2332.0,96.7,3,1,strike,R,inside,0,0
2400.0,92.3,2,1,ball,R,outside,0,0
2184.0,87.2,1,1,ball,R,outside,0,0
2330.0,96.8,0,0,strike,R,inside,0,0
2301.0,93.4,0,0,strike,R,inside,0,2
2455.0,93.4,2,2,out,L,inside,0,1
2317.0,86.9,2,1,strike,L,inside,0,1
2360.0,93.0,2,0,foul,L,inside,0,1
1772.0,88.7,1,0,ball,L,outside,0,1
2242.0,97.8,0,0,ball,L,outside,0,1
2366.0,93.8,0,0,out,R,inside,0,0
2548.0,94.9,1,0,out,R,inside,0,2
1645.0,90.0,0,0,ball,R,outside,0,2
2298.0,97.9,1,1,out,R,outside,0,1
2411.0,95.2,1,0,foul,R,inside,0,1
1750.0,89.9,0,0,ball,R,outside,0,1
1730.0,90.1,1,2,out,R,outside,0,0
2398.0,94.1,0,2,ball,R,outside,0,0
2265.0,97.4,0,1,foul,R,inside,0,0
2317.0,97.8,0,0,strike,R,inside,0,0
2402.0,95.5,2,0,out,R,inside,0,2
3383.0,89.1,1,0,ball,R,outside,0,2
2163.0,98.1,0,0,ball,R,outside,0,2
744.0,88.2,1,1,out,L,inside,0,1
2415.0,94.4,0,1,ball,L,outside,0,1
2370.0,94.7,0,0,strike,L,inside,0,1
2228.0,97.1,1,1,out,R,inside,0,0
2501.0,94.9,0,1,ball,R,outside,0,0
2282.0,96.7,0,0,strike,R,inside,0,0
2190.0,98.2,2,1,out,R,inside,1,1
2291.0,96.9,2,0,foul,R,outside,1,1
2448.0,93.8,1,0,ball,R,outside,1,1
2274.0,98.8,0,0,ball,R,outside,1,1
2669.0,96.0,1,1,hit,L,inside,0,1
2377.0,99.2,0,1,ball,L,outside,0,1
2537.0,94.6,0,0,strike,L,outside,0,1
2120.0,96.5,1,2,out,R,outside,0,0
1857.0,90.6,0,2,ball,R,outside,0,0
2263.0,97.7,0,1,foul,R,outside,0,0
2253.0,97.6,0,0,strike,R,inside,0,0
2348.0,98.3,1,2,out,R,inside,1,2
1670.0,88.2,0,2,ball,R,outside,1,2
2215.0,97.5,0,2,foul,R,outside,1,2
2338.0,97.4,0,2,foul,R,inside,1,2
2260.0,96.8,0,1,strike,R,inside,1,2
2279.0,97.7,0,0,strike,R,inside,1,2
2384.0,94.8,2,0,out,R,inside,1,1
2383.0,95.3,1,0,ball,R,outside,1,1
2313.0,98.3,0,0,ball,R,outside,1,1
2205.0,99.1,3,2,hit,R,inside,0,1
2176.0,99.3,3,1,foul,R,inside,0,1
2225.0,99.5,3,0,strike,R,inside,0,1
2192.0,99.5,2,0,ball,R,inside,0,1
2267.0,100.0,1,0,ball,R,inside,0,1
2290.0,100.2,0,0,ball,R,outside,0,1
2422.0,100.8,1,1,out,R,inside,0,0
2353.0,99.4,0,1,ball,R,outside,0,0
2405.0,99.2,0,0,strike,R,outside,0,0
2125.0,98.3,1,2,out,R,outside,2,2
2093.0,98.2,1,1,foul,R,inside,2,2
1454.0,88.3,0,1,ball,R,outside,2,2
2016.0,97.9,0,0,strike,R,inside,2,2
2243.0,99.3,0,0,hit,L,outside,1,2
2211.0,99.5,1,2,out,L,inside,1,1
2161.0,98.3,0,2,ball,L,outside,1,1
2250.0,99.5,0,1,strike,L,outside,1,1
2008.0,98.1,0,0,strike,L,inside,1,1
1535.0,87.7,1,2,out,L,inside,1,0
2020.0,97.0,1,2,foul,L,inside,1,0
2117.0,98.5,1,1,strike,L,inside,1,0
2100.0,98.4,1,0,strike,L,inside,1,0
1382.0,90.0,2,2,hit,R,outside,0,0
1695.0,90.9,0,2,ball,R,outside,0,0
2228.0,100.4,0,1,strike,R,inside,0,0
2251.0,99.4,0,0,strike,R,inside,0,0
2267.0,99.4,0,1,out,L,outside,1,2
2343.0,100.6,0,0,strike,L,outside,1,2
1461.0,88.9,0,2,out,R,inside,0,2
2377.0,99.0,0,1,foul,R,inside,0,2
2350.0,99.0,0,0,strike,R,inside,0,2
2295.0,98.5,1,0,out,L,inside,0,1
2079.0,88.2,0,0,ball,L,outside,0,1
2119.0,97.5,3,2,out,L,inside,0,0
2265.0,96.1,3,2,foul,L,inside,0,0
2209.0,97.0,3,2,foul,L,inside,0,0
2237.0,97.6,3,2,foul,L,inside,0,0
2223.0,97.7,3,1,strike,L,inside,0,0
2265.0,96.9,2,1,ball,L,inside,0,0
2247.0,98.4,1,0,strike,L,inside,0,0
2255.0,96.7,0,0,ball,L,inside,0,0
2155.0,97.6,3,2,walk,L,outside,1,2
2166.0,97.1,3,1,foul,L,outside,1,2
2257.0,97.0,2,1,ball,L,outside,1,2
2321.0,97.6,1,0,strike,L,inside,1,2
2182.0,98.2,0,0,ball,L,outside,1,2
2251.0,98.1,2,0,hit,L,inside,0,2
2372.0,98.8,1,0,ball,L,outside,0,2
2254.0,89.3,0,0,ball,L,outside,0,2
2309.0,98.2,0,2,out,L,inside,0,1
1863.0,89.2,0,1,foul,L,inside,0,1
2179.0,87.0,0,0,strike,L,inside,0,1
2360.0,86.2,0,1,out,R,inside,0,0
2367.0,98.4,0,0,foul,R,inside,0,0
1697.0,89.5,0,1,out,L,inside,2,2
2395.0,98.8,0,0,strike,L,outside,2,2
2262.0,98.4,3,1,walk,R,inside,1,2
2312.0,98.3,3,0,strike,R,inside,1,2
2217.0,98.5,2,0,ball,R,outside,1,2
2367.0,97.5,1,0,ball,R,outside,1,2
2444.0,87.6,0,0,ball,R,outside,1,2
1719.0,88.3,0,1,out,L,inside,1,1
2258.0,98.7,0,0,foul,L,inside,1,1
2291.0,99.9,0,0,out,L,inside,1,0
2363.0,99.1,3,2,walk,R,inside,0,0
2373.0,100.0,3,1,foul,R,inside,0,0
2291.0,99.1,2,1,ball,R,outside,0,0
2309.0,99.5,1,1,ball,R,inside,0,0
1962.0,92.3,0,1,ball,R,outside,0,0
2450.0,98.6,0,0,strike,R,inside,0,0
1717.0,90.7,1,2,out,L,outside,0,2
2291.0,99.6,0,2,ball,L,outside,0,2
1849.0,91.2,0,1,strike,L,outside,0,2
2363.0,99.8,0,0,strike,L,inside,0,2
2350.0,97.9,3,2,out,L,inside,0,1
2324.0,87.9,2,2,ball,L,outside,0,1
2361.0,98.7,1,2,ball,L,outside,0,1
1446.0,91.3,1,1,foul,L,inside,0,1
2390.0,99.8,1,0,strike,L,inside,0,1
1493.0,88.8,0,0,ball,L,outside,0,1
2281.0,98.9,2,1,out,L,inside,0,0
2372.0,97.8,1,1,ball,L,inside,0,0
2365.0,99.0,0,1,ball,L,inside,0,0
2351.0,99.2,0,0,strike,L,inside,0,0
2454.0,99.6,2,1,out,R,inside,0,2
2480.0,100.0,1,1,ball,R,outside,0,2
2404.0,98.8,0,1,ball,R,outside,0,2
2386.0,100.2,0,0,foul,R,inside,0,2
2282.0,98.9,1,0,out,L,inside,1,1
1611.0,88.2,1,2,out,R,outside,1,0
1862.0,89.4,0,2,ball,R,outside,1,0
2180.0,98.9,0,1,foul,R,outside,1,0
1614.0,88.3,0,0,foul,R,inside,1,0
2157.0,101.1,3,2,walk,L,outside,0,0
2215.0,91.1,2,2,ball,L,outside,0,0
2162.0,98.9,2,1,foul,L,inside,0,0
2330.0,100.5,2,0,foul,L,inside,0,0
2296.0,101.0,1,0,ball,L,outside,0,0
2289.0,100.4,0,0,ball,L,outside,0,0
2211.0,97.9,0,2,ball,L,outside,1,2
2223.0,98.9,0,1,foul,L,outside,1,2
1614.0,88.7,0,0,strike,L,outside,1,2
2167.0,99.2,3,2,foul,R,inside,1,1
2361.0,99.3,3,2,foul,R,inside,1,1
1836.0,90.8,2,2,ball,R,outside,1,1
1822.0,89.0,1,1,ball,R,outside,1,1
1785.0,90.1,1,0,strike,R,outside,1,1
2138.0,88.9,0,0,ball,R,outside,1,1
2209.0,100.6,0,0,out,L,inside,1,0
2228.0,90.5,3,2,walk,R,outside,0,0
2293.0,102.0,3,2,foul,R,inside,0,0
2349.0,101.9,3,2,foul,R,inside,0,0
2403.0,101.6,1,2,ball,R,outside,0,0
2514.0,102.3,0,1,foul,R,outside,0,0
2467.0,101.7,0,0,strike,R,outside,0,0
2205.0,86.6,2,2,hit,L,inside,0,1
2239.0,97.1,1,2,ball,L,outside,0,1
2226.0,86.3,1,0,foul,L,inside,0,1
1745.0,88.7,0,0,ball,L,outside,0,1
2263.0,87.6,3,2,out,R,inside,0,0
1780.0,88.7,2,2,ball,R,outside,0,0
1727.0,91.1,1,2,ball,R,outside,0,0
2215.0,97.1,1,2,foul,R,inside,0,0
2221.0,97.0,1,1,foul,R,outside,0,0
2248.0,85.8,1,0,strike,R,outside,0,0
2259.0,87.8,0,0,ball,R,outside,0,0
2213.0,97.5,3,2,hit,R,inside,1,0
2086.0,86.8,3,1,strike,R,inside,1,0
2179.0,97.5,2,1,ball,R,outside,1,0
2151.0,87.1,1,1,ball,R,inside,1,0
1609.0,88.1,0,1,ball,R,outside,1,0
2151.0,88.1,0,0,strike,R,inside,1,0
1620.0,90.0,1,2,hit,L,inside,0,0
2316.0,97.7,1,1,foul,L,inside,0,0
2208.0,96.9,1,0,foul,L,inside,0,0
2271.0,96.5,0,0,ball,L,outside,0,0
2111.0,87.6,1,0,out,R,inside,1,2
2201.0,98.8,0,0,ball,R,outside,1,2
2049.0,86.9,0,2,out,L,outside,1,1
2189.0,97.1,0,1,foul,L,inside,1,1
2112.0,85.3,0,0,strike,L,inside,1,1
2183.0,95.2,0,1,out,R,outside,1,0
2215.0,86.7,0,0,strike,R,inside,1,0
2303.0,97.6,3,1,walk,R,outside,0,0
2204.0,97.0,2,1,ball,R,outside,0,0
1391.0,89.2,1,1,ball,R,outside,0,0
2167.0,87.3,0,1,ball,R,outside,0,0
2304.0,86.0,0,1,ball,R,outside,1,1
2272.0,96.7,0,0,strike,R,inside,1,1
2204.0,97.1,3,2,walk,L,outside,0,1
2255.0,96.9,3,1,foul,L,inside,0,1
1699.0,90.0,2,1,ball,L,outside,0,1
2275.0,96.8,2,0,foul,L,inside,0,1
2231.0,97.1,1,0,ball,L,inside,0,1
2214.0,96.7,0,0,ball,L,outside,0,1
2227.0,96.9,0,0,out,R,inside,0,0
1400.0,90.0,1,2,out,R,outside,0,2
2178.0,96.6,0,2,ball,R,outside,0,2
2213.0,98.2,0,1,strike,R,outside,0,2
2117.0,85.0,1,0,out,L,inside,0,1
2113.0,75.5,0,0,ball,L,outside,0,1
2201.0,97.1,3,2,out,R,outside,0,0
2198.0,97.4,3,2,foul,R,inside,0,0
2310.0,87.3,2,2,ball,R,outside,0,0
2274.0,96.1,2,1,foul,R,inside,0,0
2275.0,97.9,1,1,ball,R,outside,0,0
2342.0,98.7,0,1,ball,R,outside,0,0
2240.0,97.5,0,0,foul,R,inside,0,0
2157.0,97.2,1,2,ball,L,outside,0,0
2159.0,85.4,1,1,strike,L,inside,0,0
1733.0,87.9,0,1,ball,L,outside,0,0
2307.0,97.7,0,0,strike,L,inside,0,0
2289.0,87.1,0,0,out,R,inside,1,2
2218.0,97.5,1,1,hit,R,inside,2,2
2178.0,87.4,1,0,strike,R,inside,2,2
2297.0,97.8,0,0,hit,R,inside,2,2
2376.0,99.0,0,0,strike,R,inside,1,1
2250.0,99.1,3,2,walk,R,inside,0,1
2210.0,98.9,2,1,foul,R,inside,0,1
2292.0,99.4,1,1,ball,R,outside,0,1
2227.0,98.8,1,0,strike,R,inside,0,1
2289.0,99.3,0,0,ball,R,inside,0,1
2295.0,98.9,1,2,out,L,inside,0,0
1903.0,91.3,0,2,ball,L,outside,0,0
2322.0,86.7,0,1,strike,L,inside,0,0
2344.0,97.9,0,0,strike,L,inside,0,0
1588.0,89.5,1,2,out,L,inside,0,2
2260.0,98.6,1,2,foul,L,inside,0,2
2169.0,87.6,1,2,foul,L,inside,0,2
2305.0,98.8,1,2,foul,L,inside,0,2
2159.0,98.8,0,2,foul,L,inside,0,2
1430.0,87.6,0,1,foul,L,inside,0,2
2102.0,73.8,0,1,hit,L,outside,0,2
2360.0,98.6,0,0,foul,L,inside,0,2
2193.0,86.4,3,2,hit,R,inside,0,2
2231.0,99.0,1,2,ball,R,outside,0,2
2296.0,99.7,0,1,ball,R,outside,0,2
2187.0,87.2,0,0,foul,R,inside,0,2
2238.0,87.2,0,0,ball,R,outside,1,2
2417.0,100.3,3,2,walk,L,outside,0,2
2300.0,98.2,3,1,strike,L,inside,0,2
1527.0,89.4,2,1,ball,L,outside,0,2
2203.0,98.1,0,1,ball,L,outside,1,1
2145.0,96.4,0,0,out,L,outside,1,0
1651.0,88.1,1,1,hit,R,inside,0,0
2327.0,98.6,1,0,strike,R,inside,0,0
1727.0,88.2,0,0,ball,R,outside,0,0
2319.0,99.9,2,1,out,L,inside,0,2
2247.0,85.3,1,1,ball,L,outside,0,2
1707.0,89.8,0,1,ball,L,outside,0,2
2281.0,85.4,0,0,strike,L,outside,0,2
1461.0,89.9,0,2,out,L,outside,0,1
1644.0,89.4,0,1,strike,L,outside,0,1
2273.0,87.3,0,0,strike,L,inside,0,1
2324.0,98.1,0,2,out,L,inside,0,0
2330.0,98.4,0,1,strike,L,inside,0,0
2277.0,96.7,0,0,strike,L,inside,0,0
1586.0,89.3,1,0,out,L,inside,0,2
2330.0,99.3,0,0,ball,L,outside,0,2
1620.0,89.3,0,0,ball,R,outside,0,1
2396.0,88.1,2,1,out,R,inside,0,0
2197.0,97.6,1,1,ball,R,outside,0,0
2262.0,99.5,1,0,strike,R,inside,0,0
2138.0,73.9,0,0,ball,R,outside,0,0
2188.0,99.1,0,1,strike,L,inside,1,2
2142.0,98.3,0,0,strike,L,inside,1,2
2293.0,100.4,3,2,walk,L,outside,0,2
1700.0,91.4,1,2,ball,L,outside,0,2
2240.0,100.8,1,1,strike,L,inside,0,2
2302.0,98.4,0,2,out,R,outside,0,1
2311.0,99.5,0,1,strike,R,inside,0,1
2252.0,100.5,0,0,strike,R,inside,0,1
1709.0,88.2,1,1,foul,L,outside,0,1
1615.0,89.0,0,1,ball,L,outside,0,1
2346.0,97.7,0,0,foul,L,inside,0,1
2272.0,98.6,2,0,out,L,inside,0,0
2317.0,96.6,1,0,ball,L,outside,0,0
2361.0,96.0,0,0,ball,L,outside,0,0
1553.0,89.0,1,2,out,L,inside,1,2
2202.0,99.0,1,1,foul,L,outside,1,2
1719.0,89.3,0,1,ball,L,outside,1,2
1733.0,87.8,0,0,foul,L,outside,1,2
2396.0,99.5,3,1,walk,L,outside,0,2
2281.0,97.9,3,0,strike,L,inside,0,2
2297.0,99.1,2,0,ball,L,outside,0,2
2371.0,100.3,1,0,ball,L,outside,0,2
2196.0,75.2,0,0,ball,L,outside,0,2
690.0,87.8,2,2,out,R,inside,1,0
1639.0,89.5,1,2,ball,R,outside,1,0
2081.0,99.6,1,1,strike,R,inside,1,0
2249.0,98.3,1,0,strike,R,inside,1,0
2279.0,99.3,0,0,ball,R,inside,1,0
1618.0,89.8,2,2,hit,R,inside,0,0
1384.0,89.9,1,2,ball,R,outside,0,0
1542.0,90.9,0,2,ball,R,outside,0,0
2282.0,97.8,0,0,strike,R,inside,0,0
2235.0,98.8,0,1,out,L,inside,0,2
2280.0,98.9,0,0,strike,L,outside,0,2
2382.0,99.1,1,1,out,L,outside,0,1
1730.0,90.7,0,1,ball,L,outside,0,1
2221.0,98.1,0,0,strike,L,inside,0,1
2283.0,98.8,0,0,out,R,inside,0,0
2213.0,98.6,1,1,strike,L,outside,2,1
2103.0,98.7,0,0,ball,L,outside,2,1
2017.0,98.0,3,2,hit,R,inside,1,1
1729.0,89.6,1,1,ball,R,inside,1,1
2117.0,98.1,0,1,ball,R,outside,1,1
1543.0,89.4,0,0,hit,R,inside,0,1
1570.0,89.7,0,2,out,L,inside,0,0
1561.0,90.3,0,1,strike,L,inside,0,0
2176.0,96.2,0,0,strike,L,inside,0,0
1441.0,88.1,1,2,out,L,inside,1,2
2202.0,98.6,1,2,foul,L,inside,1,2
2169.0,97.9,1,2,foul,L,inside,1,2
1571.0,89.3,1,1,foul,L,outside,1,2
2203.0,98.2,1,0,strike,L,inside,1,2
1785.0,91.5,0,1,ball,R,outside,0,2
1580.0,91.2,0,0,strike,R,inside,0,2
2169.0,99.5,1,2,foul,L,outside,0,1
1502.0,91.1,1,1,foul,L,inside,0,1
2304.0,100.2,0,1,ball,L,outside,0,1
1625.0,90.0,0,0,strike,L,inside,0,1
1423.0,92.4,1,0,out,R,inside,0,0
2123.0,96.3,0,0,strike,L,inside,0,0
1583.0,90.9,1,0,out,L,inside,0,2
2123.0,74.1,0,0,ball,L,outside,0,2
1480.0,89.9,2,1,out,R,inside,0,1
1584.0,92.4,1,1,ball,R,outside,0,1
2225.0,99.7,1,0,strike,R,inside,0,1
2219.0,99.9,0,0,ball,R,inside,0,1
1621.0,90.8,1,2,out,R,outside,0,0
1371.0,89.5,0,2,ball,R,outside,0,0
2132.0,99.3,0,2,foul,R,inside,0,0
1983.0,75.5,0,0,strike,R,inside,0,0
1608.0,90.0,1,0,strike,L,outside,1,2
2169.0,98.9,2,0,foul,L,inside,1,1
2172.0,99.2,0,0,ball,L,outside,1,1
2188.0,97.9,1,0,hit,R,outside,0,1
1328.0,90.0,1,2,foul,L,inside,0,0
2298.0,99.5,1,0,foul,L,inside,0,0
2071.0,74.9,0,0,ball,L,outside,0,0
1486.0,91.9,0,2,out,R,inside,0,2
2254.0,99.4,0,1,strike,R,inside,0,2
2201.0,99.2,0,0,strike,R,inside,0,2
1351.0,88.3,3,2,out,L,inside,0,1
2226.0,98.8,3,2,foul,L,outside,0,1
2261.0,99.0,3,1,foul,L,outside,0,1
2288.0,99.8,3,0,strike,L,inside,0,1
2272.0,98.5,2,0,ball,L,outside,0,1
2015.0,73.4,1,0,ball,L,outside,0,1
1952.0,73.9,0,0,ball,L,outside,0,1
2294.0,97.6,0,0,foul,L,outside,0,0
2162.0,97.7,3,2,walk,L,outside,1,1
1694.0,88.4,2,2,ball,L,outside,1,1
2184.0,99.0,1,2,ball,L,outside,1,1
1505.0,89.7,1,1,foul,L,inside,1,1
2186.0,97.9,0,0,ball,L,inside,1,1
2160.0,98.4,3,1,strike,L,inside,0,1
2233.0,98.2,3,0,strike,L,inside,0,1
2331.0,100.3,2,0,ball,L,outside,0,1
1616.0,91.2,1,0,ball,L,outside,0,1
2251.0,99.1,0,0,ball,L,outside,0,1
2346.0,99.2,2,2,foul,R,inside,0,0
2248.0,100.0,2,1,foul,R,inside,0,0
2343.0,100.0,1,1,ball,R,outside,0,0
2174.0,98.2,0,1,ball,R,outside,0,0
2202.0,97.6,0,0,strike,R,inside,0,0
1985.0,95.4,0,1,ball,R,outside,1,0
2307.0,97.5,0,0,foul,R,inside,1,0
2244.0,96.9,2,1,foul,L,outside,0,0
1467.0,88.4,1,1,ball,L,outside,0,0
2226.0,97.5,0,1,foul,L,inside,0,2
2200.0,96.8,0,0,strike,L,inside,0,2
2215.0,95.8,3,2,foul,R,inside,0,0
2225.0,97.2,2,1,ball,R,outside,0,0
2252.0,96.7,0,1,ball,R,outside,0,0
2260.0,98.2,0,0,strike,R,inside,0,0
2342.0,98.7,1,2,hit,R,inside,0,0
2095.0,84.3,0,0,strike,R,outside,0,0
2229.0,98.0,3,2,hit,R,inside,1,0
2254.0,98.1,3,1,foul,R,inside,1,0
2238.0,86.5,2,1,ball,R,outside,1,0
2237.0,97.5,1,1,ball,R,inside,1,0
2114.0,97.5,0,1,hit,L,inside,0,0
2125.0,98.5,0,0,foul,L,inside,0,0
2165.0,98.0,0,0,ball,R,outside,0,2
2224.0,98.5,0,0,out,R,inside,0,1
2242.0,97.7,1,2,foul,L,outside,0,0
1339.0,90.0,0,2,ball,L,outside,0,0
2239.0,96.7,0,1,foul,L,inside,0,0
2252.0,97.6,0,0,strike,L,outside,0,0
2219.0,96.6,0,1,out,L,outside,2,2
2261.0,97.4,0,0,strike,L,inside,2,2
2374.0,98.0,0,0,foul,R,inside,1,2
2368.0,98.6,3,1,hit,R,inside,1,2
2266.0,98.0,3,0,strike,R,inside,1,2
2361.0,98.8,1,0,ball,R,outside,1,2
2263.0,97.1,1,2,out,L,inside,1,1
1554.0,88.0,1,0,foul,L,inside,1,1
2277.0,98.0,0,0,strike,R,inside,1,0
2376.0,98.4,0,0,ball,L,outside,0,0
1093.0,87.4,2,0,out,R,inside,0,2
2360.0,99.4,1,0,ball,R,outside,0,2
2195.0,88.2,0,0,ball,R,outside,0,2
2375.0,98.8,3,1,out,R,inside,0,1
2400.0,99.3,3,0,strike,R,inside,0,1
2419.0,99.3,2,0,ball,R,inside,0,1
2356.0,99.5,1,0,ball,R,inside,0,1
2397.0,99.9,2,2,out,L,outside,0,0
2203.0,98.5,2,1,foul,L,inside,0,0
2323.0,97.0,0,0,strike,L,inside,0,0
2334.0,97.0,3,1,hit,R,inside,0,1
